shop_id,店铺名,店铺链接,总评分,评论数,人均价格,口味评分,环境评分,服务评分,分类,区域,详细地址,纬度,经度,营业时间,是否连锁,有无团购套餐,推荐菜,主营品类
H9R5zpyXvEJdHrh9,蜜雪冰城(四元桥店),https://www.dianping.com/shop/H9R5zpyXvEJdHrh9,3.5,34,11,3.6,3.5,3.5,茶饮果汁,望京,宜居南路2号楼四元桥购物中心二楼电梯口,39.98454674,116.4680308,09:30-21:00,连锁,有团购,"蜜桃四季春, 奥利奥雪王大圣代, 山楂莓莓",甜品/小吃
jV3qrRXzdUByPdJX,茶百道(北京新辰天地大兴南区店),https://www.dianping.com/shop/jV3qrRXzdUByPdJX,3.9,112,17,4.1,4.1,4.0,茶饮果汁,黄村,黄村镇清澄名苑北区27号楼-B1层-1026,39.74437638,116.3349035,10:00-22:00,连锁,有团购,"草莓奶冻, 鲜奶茉莉奶绿, 青提茉莉",奶茶
k10M9wuMRlE2iK9F,茉莉奶白(北京城乡购物中心店),https://www.dianping.com/shop/k10M9wuMRlE2iK9F,4.0,192,19,4.0,4.1,4.1,茶饮果汁,公主坟/万寿路,复兴路甲23号北京城乡购物中心1-62-层1-20,39.914819,116.314179,09:00-20:30,连锁,有团购,"茉莉奶白, 一朵茉莉花, 白兰",奶茶
jw3zbMO359XSrBuD,CHAGEE霸王茶姬(北京密云万象汇店),https://www.dianping.com/shop/jw3zbMO359XSrBuD,3.7,781,19,3.7,3.7,3.7,茶饮果汁,密云县县城,滨河路178号密云万象汇一层L144A,40.39347087,116.8494764,10:00-21:30,连锁,有团购,"山野栀子, 花田乌龙, 春日桃桃",纯茶
jru6Fkyej1pHUQNV,沪上阿姨·精选茶饮(首开通州万象汇店),https://www.dianping.com/shop/jru6Fkyej1pHUQNV,4.1,709,16,4.1,4.1,4.1,茶饮果汁,通州区,运河东大街51号6层L602b,39.910568,116.740796,10:00-22:00,连锁,有团购,"仙仙青提柠檬（大）, 厚芋泥波波奶茶, 茉莉奶绿",奶茶
jbA9InTw5m1Fo2Q9,茉莉奶白(北京平谷万达广场店),https://www.dianping.com/shop/jbA9InTw5m1Fo2Q9,3.8,514,18,3.7,3.8,3.7,茶饮果汁,平谷城区,万达广场一层1号门门口外铺必胜客隔壁,39.91207909,116.231898,10:00-22:00,连锁,有团购,"茉莉奶白, 栀子奶白, 一朵茉莉花",奶茶
jXCbxK4h4PQGdHij,爷爷不泡茶 NOYEYENOTEA(北京通州源·心店),https://www.dianping.com/shop/jXCbxK4h4PQGdHij,4.4,607,17,4.4,4.5,4.4,茶饮果汁,通州区,上码头路D.P.One源心负1层067号,39.886229,116.72129,09:30-21:30,连锁,有团购,"荔枝冰酿, 咸宁桂花, 桃桃双皮奶",其他
k2Xtx9u2HdwwOcpV,茉莉奶白(北京通州万达店),https://www.dianping.com/shop/jV5vLaVaCHyJxklP,3.9,736,19,3.9,4.0,3.9,茶饮果汁,通州北苑,新华西街58号院1号楼4层407-4022,39.913366,116.653351,10:00-22:00,连锁,有团购,"茉莉奶白, 栀子奶白, 一朵茉莉花",奶茶
jPFglVpmkzUJrsHO,茉莉奶白(北京望京新世界店),https://www.dianping.com/shop/jPFglVpmkzUJrsHO,4.2,234,18,4.2,4.2,4.2,茶饮果汁,望京,广顺南大街16号望京新世界百货一层L01F-094号,39.98957921,116.4878528,10:00-21:30,连锁,有团购,"茉莉奶白, 栀子奶白, 一朵茉莉花",奶茶
Haiqv1WI4aKhChNJ,喜茶(北京斯普瑞斯奥特莱斯店),https://www.dianping.com/shop/Haiqv1WI4aKhChNJ,4.0,547,19,4.0,4.1,4.0,茶饮果汁,金盏,森林公园东1号斯普瑞斯奥特莱斯A区1层A-67,40.01553214,116.6027204,10:00-22:00,连锁,有团购,"烤黑糖波波牛乳（首创）, 椰椰芒芒, 多肉葡萄（首创）",奶茶
j3yY9JhqKy2lDtMe,蜜雪冰城(城关店),https://www.dianping.com/shop/j3yY9JhqKy2lDtMe,3.4,19,7,3.5,3.6,3.4,茶饮果汁,城关街道,城关街道城关南路6号16号1层113,39.699746,115.991517,09:30-22:00,连锁,有团购,"脆皮大圣代, 山楂酸奶, 奥利奥雪王大圣代",甜品/小吃
j3fOyIE3Cow6nVXl,喜茶(北京海淀大悦城店),https://www.dianping.com/shop/j3fOyIE3Cow6nVXl,3.7,631,19,3.8,3.8,3.7,茶饮果汁,上庄,大牛房二巷海淀大悦城一层1F-06,40.01925572,116.3260603,10:00-22:00,连锁,有团购,"多肉葡萄(首创), 去火*纤体瓶(首创), 烤黑糖波波牛乳(首创)",奶茶
k2Xtx9u2HdwwOcpV,茶百道(北京房山星城店),https://www.dianping.com/shop/inAONYNspbx08IBH,3.8,38,13,3.8,3.9,3.7,茶饮果汁,阎村镇,阎村镇大董村南,39.72119366,116.0705993,10:00-23:00,连锁,有团购,"草莓爆柠, 浓抹米乳青团, 羽衣甘蓝·轻畅杯（轻盈版）",其他
k2Xtx9u2HdwwOcpV,喜茶(北京通州万象汇店),https://www.dianping.com/shop/iOfosevDHQxpWVvc,4.0,314,18,4.2,4.1,4.0,茶饮果汁,通州区,运河东大街51号L125号,39.912196,116.649183,10:00-22:00,连锁,有团购,"多肉葡萄(首创), 烤黑糖波波牛乳(首创), 芒芒甘露(首创)",奶茶
iLIByfmWec8lbLFA,KOI Thé(北京中关村大融城茶手作店),https://www.dianping.com/shop/iLIByfmWec8lbLFA,3.7,171,24,3.9,3.9,3.8,茶饮果汁,中关村,中关村大街15号西区3号门LG1-02（k22对面）,39.986261,116.321338,10:00-22:00,连锁,有团购,"黄金珍奶, 饼干奶茶, 葡萄乳酪奶绿",奶茶
k2Xtx9u2HdwwOcpV,Uniboba优尼波巴(北京海淀新中关购物中心店),https://www.dianping.com/shop/k1M0219tBQCGlGUd,4.1,79,18,4.1,4.1,4.2,茶饮果汁,中关村,海淀街道中关村大街19号(近丹棱街)新中关大厦地下B1层B150号,39.98423784,116.3219088,10:00-22:00,连锁,有团购,"Boba奶茶黑糖丸, 抹茶牛乳黑糖丸, 抹茶牛乳咸法酪",奶茶
k1Q7hKq3aS4kzurm,introlemons(北京朝阳合生汇店),https://www.dianping.com/shop/k1Q7hKq3aS4kzurm,4.5,293,24,4.5,4.5,4.5,茶饮果汁,九龙山,西大望路合生汇L1层HARMAY美妆店内,39.89988132,116.4859291,10:00-21:30,连锁,有团购,"话梅特调柠檬茶, 原谅绿茶, 马黛特调柠檬茶",果茶
k1eCWqRODnM4Hhlf,茶百道(平谷万达广场店),https://www.dianping.com/shop/k1eCWqRODnM4Hhlf,3.9,63,18,3.9,3.9,3.9,茶饮果汁,平谷城区,渔阳地区万达广场3F层3035号商铺,39.91207909,116.231898,10:00-22:00,连锁,有团购,"青提茉莉, 轻畅羽衣甘蓝, 洛神梅子柠檬茶",果茶
k2Xtx9u2HdwwOcpV,茉莉奶白(北京五棵松万达店),https://www.dianping.com/shop/k24dSPa0qgWNhBAa,4.0,1192,20,4.0,4.1,4.0,茶饮果汁,五棵松,复兴路69号3号楼万达广场5层5003b号,39.91207909,116.231898,10:00-22:00,连锁,有团购,"茉莉奶白, 一朵茉莉花, 栀子奶白",奶茶
k24jt8jqmc0GBKg5,蜜雪冰城(欢乐谷店),https://www.dianping.com/shop/k24jt8jqmc0GBKg5,4.0,69,8,3.9,3.9,3.9,茶饮果汁,北京欢乐谷,金蝉西路弯里中心西街一层（欢乐谷景区正门对面）,39.873927,116.500997,10:30-23:30,连锁,有团购,"奥利奥雪王大圣代, 厚芋泥奶茶, 蜜桃四季春",奶茶
k2Ay4xy1YOcMzFmi,CHAGEE霸王茶姬(朝阳合生汇店),https://www.dianping.com/shop/k2Ay4xy1YOcMzFmi,4.0,8762,20,4.0,4.1,4.0,茶饮果汁,大望路,西大望路合生汇负1层19号,39.89988132,116.4859291,10:00-22:00,连锁,有团购,"伯牙绝弦, 春日桃桃雪顶冰, 桂馥兰香",其他
k2Xtx9u2HdwwOcpV,茉莉奶白(北京通州万象汇店),https://www.dianping.com/shop/k2Xtx9u2HdwwOcpV,3.9,517,20,3.9,4.0,4.0,茶饮果汁,通州区,运河东大街51号-B1层B114,39.910946,116.741395,10:00-22:00,连锁,有团购,"茉莉奶白, 栀子奶白, 一朵茉莉花",奶茶
k2hOJQQ8oQiIsDsY,隆延茶铺·正统奶茶(通州万达店),https://www.dianping.com/shop/k2hOJQQ8oQiIsDsY,4.3,331,18,4.3,4.2,4.3,茶饮果汁,通州北苑,新华西街万达广场西区地下一层东8yeah巷CB1011号,39.91207909,116.231898,10:00-21:30,连锁,有团购,"隆记米酿奶茶, 山谷黄杏冰茶, 松风乌龙奶茶",奶茶
k2oe5Y9iWWlMZGKh,KOI Thé(北京合生汇店),https://www.dianping.com/shop/k2oe5Y9iWWlMZGKh,4.1,721,24,4.0,4.1,4.1,茶饮果汁,九龙山,西大望路甲22号院1号楼合生汇购物中心L5层L5-13B,39.899843,116.487104,10:00-22:00,连锁,有团购,"PEANUTS联名饼干奶茶, 黄金珍奶, 浆果乳酪奶绿",奶茶
k2rZ0nTfbeLjWwcj,1点点(太阳宫凯德mall店),https://www.dianping.com/shop/k2rZ0nTfbeLjWwcj,3.6,10,17,3.6,3.7,3.6,茶饮果汁,太阳宫,太阳宫中路凯德MALL4楼,39.99867624,116.4751419,10:00-22:00,连锁,有团购,"苹果奶绿, 橘C美式, 甜心芭乐奶绿",奶茶
k3HrBG8SpbxFRbyd,蜜雪冰城(环湖小镇店),https://www.dianping.com/shop/k3HrBG8SpbxFRbyd,3.6,17,8,3.6,3.6,3.6,茶饮果汁,土桥,张家湾镇西定福庄环湖小镇西商16号,39.84910246,116.7432263,10:30-20:00,连锁,有团购,"四季春茶（热/冰）, 珍珠奶茶, 香芋冰淇淋",奶茶
k3jyoXtcSZ5qLorf,喜茶(北京平谷华联店),https://www.dianping.com/shop/k3jyoXtcSZ5qLorf,3.8,450,18,3.9,3.9,3.7,茶饮果汁,平谷城区,迎宾街1号院22号楼1层f1-05,40.152338,117.100501,10:00-21:30,连锁,有团购,"多肉葡萄(首创), 烤黑糖波波牛乳(首创), 椰椰芒芒",奶茶
k3nViKK9DIhYoJ6N,LINLEE林里·手打柠檬茶(大兴凯德店),https://www.dianping.com/shop/k3nViKK9DIhYoJ6N,3.9,301,18,4.0,4.0,3.9,茶饮果汁,大兴区,凯德MALL负一层,39.99867624,116.4751419,10:00-22:00,连锁,有团购,"招牌手打柠檬茶, 特浓手打柠檬茶, 海底椰冰柠茶",果茶
k3qpAWqn1NJPCSOf,山喜之手作(合生汇店),https://www.dianping.com/shop/k3qpAWqn1NJPCSOf,3.7,631,23,3.8,3.8,4.0,茶饮果汁,九龙山,双井街道西大望路甲21号朝阳合生汇负一层02B山喜之手作（地铁7号线和14号线九龙山站B口出）,39.899506,116.487003,10:00-22:00,连锁,有团购,"磨 · 黑芝麻椰椰冰, 树上熟 · 芭乐桃桃, 荔浦芋头米麻薯",其他
k4IEcuPJOB9vUVVO,Uniboba优尼波巴(北京东城王府井喜悦店),https://www.dianping.com/shop/k4IEcuPJOB9vUVVO,3.8,38,18,3.8,3.8,3.8,茶饮果汁,王府井/东单,王府井喜悦购物中心B1层P006号（北冰洋旁）,39.92223159,116.4186675,10:00-22:00,连锁,有团购,"Boba奶茶黑糖丸, 莉莉蜜桃冰奶, 可可牛乳",奶茶
k4OGzT2Ig0dpog6z,茉莉奶白(北京龙湖大兴天街店),https://www.dianping.com/shop/k4OGzT2Ig0dpog6z,4.2,1108,19,4.2,4.3,4.2,茶饮果汁,龙湖天街购物中心,永兴路7号院1号楼1F-C03,39.690815,116.325814,10:00-22:00,连锁,有团购,"茉莉奶白, 栀子奶白, 一朵茉莉花",奶茶
k4RUKWSnC7M2mLvk,喜茶(北京蓝色港湾店),https://www.dianping.com/shop/k4RUKWSnC7M2mLvk,4.0,5611,23,4.0,4.0,3.9,茶饮果汁,亮马桥/三元桥,公园路蓝色港湾室内步行街1层SM1-553号商铺,40.39830025,116.5355505,10:00-22:00,连锁,有团购,"轻芝莓莓, 芝芝芒芒（首创）, 多肉葡萄(首创)",果茶
HahKpfbjMBf54JPW,CHAGEE霸王茶姬(北京凯德mall太阳宫店),https://www.dianping.com/shop/HahKpfbjMBf54JPW,4.0,371,17,3.9,4.0,3.9,茶饮果汁,太阳宫,太阳宫中路12号楼一层01-42,39.915981,116.379577,10:00-22:00,连锁,有团购,"山野栀子, 花田乌龙",纯茶
H5BJwCioFTnOSrLt,爷爷不泡茶 NOYEYENOTEA(北京十里河店),https://www.dianping.com/shop/H5BJwCioFTnOSrLt,3.9,51,15,3.9,4.0,3.9,茶饮果汁,十里河,东三环南路102路一层106B-2室,39.768575,116.436162,10:00-22:00,连锁,有团购,"咸宁桂花, 荔枝冰酿, 初恋玫瑰青提",其他
H6zDAMHlXwMmPHLT,1点点(通州万象汇店),https://www.dianping.com/shop/H6zDAMHlXwMmPHLT,3.8,95,18,3.8,3.8,3.7,茶饮果汁,通州区,运河东大街51号通州万象汇5层502a号,39.90339339,116.6694045,10:00-22:00,连锁,有团购,"波霸奶绿, 四季奶青, 苹果茉莉绿",奶茶
H7gSOxRxtIa0RCch,CHAGEE霸王茶姬(天宫院凯德店),https://www.dianping.com/shop/H7gSOxRxtIa0RCch,4.1,992,19,4.0,4.1,4.1,茶饮果汁,大兴区,华佗路2号L1-17B.L1-18A,39.677864,116.325561,09:30-21:30,连锁,有团购,"伯牙绝弦, 桂馥兰香, 桂子飘飘",其他
H7ep0H0el3NFbpX7,李茶的茶(The Box店),https://www.dianping.com/shop/H7ep0H0el3NFbpX7,4.3,844,24,4.3,4.2,4.3,茶饮果汁,朝外大街,朝阳门外大街12号TheBox南门,39.92865,116.451918,15.5,连锁,有团购,"爆红山楂柠檬茶, 兰皇金观音奶茶, 苹果大红袍",果茶
H7U8echdhsduaTpL,茶百道(北京海淀大悦城店),https://www.dianping.com/shop/H7U8echdhsduaTpL,4.1,114,15,4.0,4.0,4.1,茶饮果汁,西北旺,大牛房二巷海淀大悦城4层03,40.01925572,116.3260603,10:00-22:00,连锁,有团购,"青提茉莉, 黑糖珍珠奶茶Pro, 西瓜啵啵",奶茶
H7I8EVpDo3o6AYWX,蜜雪冰城(泰河园物美店),https://www.dianping.com/shop/H7I8EVpDo3o6AYWX,3.3,54,9,3.5,3.5,3.3,茶饮果汁,亦庄,物美泰河园店一层商铺,39.92102237,116.351353,10:30-20:00,连锁,有团购,"香芋冰淇淋, 香芋脆皮小圣代, 蓝莓果粒酸奶",甜品/小吃
H79PoEhgRH9vRtTI,蜜雪冰城(昌盛园店),https://www.dianping.com/shop/H79PoEhgRH9vRtTI,3.8,37,11,3.8,3.9,3.8,茶饮果汁,昌平镇,城南街道介山居委会北侧5号底商,40.21663284,116.2636953,10:00-23:00,连锁,有团购,"椰果奶茶, 脆皮大圣代, 椰椰拿铁",奶茶
H75b5g9XpzPiR2It,cococean椰子水(合生汇店),https://www.dianping.com/shop/H75b5g9XpzPiR2It,4.4,601,30,4.4,4.4,4.4,茶饮果汁,大望路,西大望路甲22号院1号楼合生汇购物中心B1层B1-15A号,40.669387,116.3047816,09:30-22:00,连锁,有团购,"椰子三兄弟, 新鲜椰子水, 马蹄爆爆珠椰子水",其他
H6cAg6jedeB4O6KC,蜜雪冰城(沿海赛洛城店),https://www.dianping.com/shop/H6cAg6jedeB4O6KC,3.4,51,8,3.5,3.7,3.5,茶饮果汁,百子湾,百子湾东里321号楼1层321-06,40.581311,116.51299,11:00-23:00,连锁,有团购,"芝士蜜桃奶盖, 草莓摇摇奶昔, 香芋脆皮小圣代",奶茶
HaPd7Qc05G9zfkVr,CHAGEE霸王茶姬(八达岭奥莱店),https://www.dianping.com/shop/HaPd7Qc05G9zfkVr,3.8,553,19,3.9,3.9,3.9,茶饮果汁,南口镇,八达岭奥莱1层118铺位,40.36795086,115.9844914,09:30-21:00,连锁,有团购,"山野栀子, 花田乌龙",纯茶
H6a8plZp5GNCzRFM,吴裕泰,https://www.dianping.com/shop/H6a8plZp5GNCzRFM,3.8,52,10,3.9,3.8,3.8,茶饮果汁,雁栖开发区,雁栖镇范各庄一区顶秀美泉家园丙8号楼1层102室,40.37638004,116.676285,暂无,非连锁,有团购,"抹茶冰淇淋, 花茶口味冰淇淋",甜品/小吃
H6P20iHBRukMv85Q,淡马茶坊(北京中关村大融城店),https://www.dianping.com/shop/H6P20iHBRukMv85Q,3.7,256,23,3.8,3.9,3.9,茶饮果汁,中关村,海淀大街8号,40.467183,116.4133837,10:00-22:00,连锁,有团购,"闽南芭乐油柑王, 潮汕黄皮, 白桃油柑",其他
H64CMo61nmvoEk7o,茶话弄(首都机场T2店),https://www.dianping.com/shop/H64CMo61nmvoEk7o,3.9,132,18,3.9,3.8,3.8,茶饮果汁,首都机场,仁和地区首都机场2号航站楼国内隔离区GC204号店铺,40.08669619,116.6007327,06:00-21:00,连锁,有团购,"桂花引, 南山烟雨, 花开富贵",其他
H5vUoQCBOJJipFwT,LINLEE林里·手打柠檬茶(蓝色港湾店),https://www.dianping.com/shop/H5vUoQCBOJJipFwT,4.1,894,19,4.1,4.2,4.2,茶饮果汁,蓝色港湾,朝阳公园路6号院1号楼2层VD2-11号,39.975518,116.498261,10:00-22:00,连锁,有团购,"招牌手打柠檬茶, 山茶花手打柠檬茶, 白葡萄冰柠茶",果茶
H5JZSLFjCnjYvjQp,霸王茶姬(北京首都机场T3航站楼店),https://www.dianping.com/shop/H5JZSLFjCnjYvjQp,4.0,83,20,4.0,4.1,4.0,茶饮果汁,首都机场,首都国际机场T3航站楼2层（近国内到达层C口）,39.48519789,116.3265311,10:00-22:00,连锁,有团购,"伯牙绝弦, 花田乌龙, 桂馥兰香",纯茶
H7ir6riVIYsbL131,玖号餐车·水吧,https://www.dianping.com/shop/H7ir6riVIYsbL131,3.6,48,36,3.6,3.7,3.6,茶饮果汁,金盏,天环北路与南影路交叉口西北260米,40.003889,116.523609,暂无,非连锁,有团购,"卤肉饭, 土豆炖牛肉, 大炖菜",其他
H7qXUQH8SajpzRnT,CHAGEE霸王茶姬(首开福茂购物中心店),https://www.dianping.com/shop/H7qXUQH8SajpzRnT,4.2,396,18,4.2,4.1,4.1,茶饮果汁,刘家窑/宋家庄,三丰北里5号楼01层(01)101内2-120号,40.323095,116.3047816,8:00-21:30,连锁,有团购,"山野栀子, 玫瑰丛中, 花田乌龙",纯茶
H7yL70OtqJfpADqy,HI MANGO 很芒の芒(长楹天街店),https://www.dianping.com/shop/H7yL70OtqJfpADqy,4.1,1315,20,4.1,4.1,4.1,茶饮果汁,常营,常通路1号楼长楹天街西区4层,39.93008074,116.6054032,10:00-22:00,连锁,有团购,"暴粒芒果桶, 杨枝甘露【招牌必点】, 芒果绵绵冰",果茶
H80FK19o1gYIs2xS,CHAGEE霸王茶姬(北京后沙峪山姆店),https://www.dianping.com/shop/H80FK19o1gYIs2xS,4.1,1034,19,4.2,4.2,4.1,茶饮果汁,首都机场/机场路,安平街5号院3号楼1至5层101内一层S-F1-19B号,40.22065,116.4133837,09:00-21:30,连锁,有团购,"霸王茶姬, 花田乌龙, 山野栀子",纯茶
k2Xtx9u2HdwwOcpV,茉莉奶白(北京新西单大悦城店),https://www.dianping.com/shop/H85tGcim7bZPjgAu,4.0,2592,19,4.0,4.0,3.9,茶饮果汁,西单,西单北大街131号西单大悦城4F-D25号,39.91696315,116.379306,10:00-21:30,连锁,有团购,"茉莉奶白/一朵茉莉花, 粉茉针王/粉茉抹茶, 永春佛手",纯茶
H8QATiV9ChsGCNUz,茉莉奶白(北京怀柔万达店),https://www.dianping.com/shop/H8QATiV9ChsGCNUz,3.7,849,19,3.7,3.7,3.7,茶饮果汁,怀柔城区,万达广场一层1025号铺,39.91207909,116.231898,10:00-22:00,连锁,有团购,"茉莉奶白, 一朵茉莉花, 针王苹果",奶茶
H8UgA2JwCZlvWJhh,茉莉奶白(北京龙湖房山天街店),https://www.dianping.com/shop/H8UgA2JwCZlvWJhh,4.2,856,18,4.2,4.3,4.3,茶饮果汁,良乡,拱辰街道政通南路2号院1号楼地下1层24a商业,40.157495,116.4133837,10:00-22:00,连锁,有团购,"茉莉奶白, 一朵栀子花, 一朵茉莉花",奶茶
H8UpzwQXuaE9YYYz,KOI Thé(北京荟聚中心店),https://www.dianping.com/shop/H8UpzwQXuaE9YYYz,3.9,364,23,3.9,4.1,4.1,茶饮果汁,西红门,欣宁街15号3层03A14A号商铺,39.794763,116.334379,10:00-22:00,连锁,有团购,"饼干奶茶, 浆果乳酪奶绿, 黄金珍奶",奶茶
H8VClfPnoaRR74Lm,KOI Thé(北京龙湖长楹天街店),https://www.dianping.com/shop/H8VClfPnoaRR74Lm,4.2,472,22,4.2,4.2,4.3,茶饮果汁,常营,常通路1号龙湖长楹天街B栋4F-27号商铺,39.93008074,116.6054032,10:00-22:00,连锁,有团购,"PEANUTS联名饼干奶茶, 黄金珍奶, 浆果乳酪奶绿",奶茶
H8Xibb8nNBYe8g4I,蜜雪冰城(顺义校区校外店),https://www.dianping.com/shop/H8Xibb8nNBYe8g4I,3.6,28,10,3.7,3.6,3.6,茶饮果汁,顺义区,杨镇地区一街村村委会西1000米,40.150039,116.4133837,10:00-21:00,连锁,有团购,"脆皮大圣代, 奥利奥雪王大圣代, 龙井轻乳茶",甜品/小吃
H8ZbShBVC5OMp8ow,茉莉奶白(北京槐房万达广场店),https://www.dianping.com/shop/H8ZbShBVC5OMp8ow,3.9,856,19,4.0,4.0,3.9,茶饮果汁,新宫,南苑西路39号槐房万达广场一层1060B号铺,39.81863979,116.3798574,10:00-22:00,连锁,有团购,"茉莉奶白, 一朵茉莉花, 白兰",奶茶
H95eK5Q0YsEMtQTd,喜茶(北京荟聚中心店),https://www.dianping.com/shop/H95eK5Q0YsEMtQTd,3.9,5872,22,4.0,3.9,3.9,茶饮果汁,西红门,欣宁街15号北京荟聚中心L1-01G75号（G区电梯旁）,39.79406761,116.3330778,10:00-22:00,连锁,有团购,"多肉葡萄（首创）, 多肉葡萄(首创), 椰椰芒芒",果茶
EDJTEaIR8XJcBK0G,隆延茶铺·正统奶茶(乐成中心店),https://www.dianping.com/shop/EDJTEaIR8XJcBK0G,4.1,303,19,4.1,4.1,4.1,茶饮果汁,双井,乐成中心B座北京市朝阳区东三环中路辅路24号B1,39.8994542,116.4689798,10:00-22:00,连锁,有团购,"隆记米酿奶茶, 山谷黄杏果茶, 香煎抹茶",奶茶
H9Tu2UvRwCC3O02M,LINLEE林里·手打柠檬茶(长楹天街店),https://www.dianping.com/shop/H9Tu2UvRwCC3O02M,4.3,1383,19,4.2,4.2,4.2,茶饮果汁,常营,长楹天街西区B2嗨时区内（近米村拌饭）,39.93101391,116.6050018,10:00-21:30,连锁,有团购,"特浓手打柠檬茶, 招牌霸王杯柠檬茶, 清新版手打柠檬茶",果茶
H9Zh4qQiwNA6recY,LINLEE林里·手打柠檬茶(顺义华联店),https://www.dianping.com/shop/H9Zh4qQiwNA6recY,3.9,1102,18,3.9,3.9,3.9,茶饮果汁,顺义城区,新顺南大街8号院1幢一层F1-07（华联商厦）,39.93443855,116.6461634,10:00-21:30,连锁,有团购,"招牌手打柠檬茶, 白葡萄手打柠檬茶, 海底椰冰柠茶",果茶
H9xxvrhLyvKYPDGZ,茉莉奶白(北京丽泽龙湖天街店),https://www.dianping.com/shop/H9xxvrhLyvKYPDGZ,4.0,513,18,4.0,4.0,4.0,茶饮果汁,丽泽桥/丰管路,丽泽龙湖天街购物中心B2层B2-21号,40.149274,116.325461,10:00-21:30,连锁,有团购,"茉莉奶白, 一朵茉莉花, 栀子奶白",奶茶
